link,job_title,ad_date,ad_id,ad_type,job_type,job_duration,job_wage,app_link,app_email,company,location,contact,job_descrip,job_profile,link
https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-mwd-consulting-finanzen-hamburg-211112-502737,Werkstudent (m/w/d) Consulting / Finanzen,12.11.2021,211112-502737,Studentenjobs,Werkstudent*in,"Unbefristet, ab Montag, 15 Nov. 2021",je nach Vorkenntnissen,,mailto:petra.klein@orange-key.de,orangekey consulting GmbH,"Hütten 87, 20355 Hamburg, Deutschland",Frau  Petra Klein,"
orangekey – INSPIRING.FONDS.CONSULTING
Was bietet orangekey?
COMPETENCE

Mitarbeit in einem Expertenteam mit flachen Hierarchien und kurzen Entscheidungswegen
Praxisnahe Einblicke in den Berateralltag und die Arbeit in der Finanzbranche
Langjährige Marktkenntnisse und Zusammenarbeit mit Leadern der Branche
Vielfältiges und abwechslungsreiches Arbeitsumfeld
Umfassende Einarbeitung sowie berufliche und persönliche Weiterentwicklung
Die Möglichkeit Verantwortung zu übernehmen, sich am Markt zu positionieren und Kontakte zu knüpfen

PERSONALITY

Aufgeschlossenheit für neue Ideen und Kreativität
Pflege des persönlichen Umfelds und dem direkten Austausch
Vorfreude auf eine wechselseitig interessante Zusammenarbeit
Flexible Arbeitszeiten je nach Projekten
Zentrale gelegener Arbeitsplatz in der angesagten Hamburger Neustadt
Möglichkeit zur Arbeit im Home-Office
Potenzial zur Übernahme in ein festes Angestelltenverhältnis

RESPONSIBILITY

Erstellen von Anleger- und Kunden-Reportings für Aufsichtsbehörden
Pflege und Betreuung im Bereich Customer Relationship
Selbständige Analyse von Märkten, Volkswirtschaften und Unternehmen
Adaption von Dokumenten und Präsentationen gemäß CI-Vorgaben
Geschäftsprozessmodellierung
Übersetzungen ENG/ DE von Dossiers und Fachdokumenten
Office Management
Planung und Durchführung von Akquisitionskampagnen und Marketingaktionen
Planung, Durchführung und Unterstützung bei Kundenterminen, -schulungen, -events

","
Was Du mitbringst:
COMPETENCE

Student im Bereich Finance/ Banking/ Wirtschaftswissenschaften oder einem vergleichbaren Studiengang
Hohe Affinität zu Zahlen und Interesse am Finanzwesen
Sicherer Umgang in allen MS-Office-Anwendungen
Ausgeprägte analytische Denkweise
Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift
Sicherheit für angemessene Ausdrucksweise und qualitativ hochwertige Formulierungen
Vertriebsoffenheit bei entsprechendem Kommunikationstalent
Kreativer Scharfsinn
Eloquenz im Umgang mit Kunden

PERSONALITY

Engagement und Motivation zur Eigeninitiative
Flexibilität, Loyalität und Zuverlässigkeit
Teamfähigkeit

Every success starts with the decision to try

Position: Werkstudent/in
Umfang: Ca. 20 Stunden pro Woche
Arbeitszeit: Je nach Projekt flexibel verteilt
Eintrittstermin: Ab sofort möglich
Gehaltsfestlegung je nach Vorkenntnissen

",https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-mwd-consulting-finanzen-hamburg-211112-502737
https://www.stellenwerk-hamburg.de/jobboerse/produkttest-koodinatorin-remote-projekt-300eu-pro-woche-hamburg-211112-502727,"Produkttest KoodinatorIn (Remote Projekt, 300€ pro Woche)",12.11.2021,211112-502727,Studentenjobs,Honorarbasis,Nach Vereinbarung,300€ pro Woche,,mailto:jobs@awayventures.com,Away Ventures,"Mönckebergstrasse 10, 20095 Hamburg, Deutschland",Herr  Jonas Achilles,"
Mit Hauptsitz in Europa und zusätzlichen Niederlassungen in den USA hat AwayVentures in mehr als 10 digitale Unternehmen aus den verschiedensten Branchen mit dem Fokus auf (digitaler) Gesundheitspflege, Nachhaltigkeit und E-Commerce investiert.
Da wir die deutschen Geschäfte vieler Firmen aus unserem Portfolio unterstützen, suchen wir nach motivierten Menschen, die Lust haben, Teil von innovativen und aufregenden Unternehmungen zu sein.
Was du tun wirst:

Ein Netzwerk von Menschen aufbauen und koordinieren, die bereit dazu sind verschiedene Produkte zu testen und Feedback zu geben, so dass wir uns stetig verbessern und den Ansprüchen unserer Kunden gerecht werden.
Den Versand der Produkte organisieren
Teilnehmern während des gesamten Prozesses beratend und helfend zur Seite stehen und die eingeholten Feedbacks analysieren.

Wie bieten euch flexible Arbeitszeiten und eine kompetitive Vergütung.
","
Wir, AwayVentures, suchen nach Produkttest Coordinators die:

organisiert sind und eine engagierte Arbeitsmoral haben
ausgeprägte Kommunikationsfähigkeiten aufweisen können
offen und freundlich sind
gerne auf Menschen zugehen und interaktiv sind
aktiv einen Bachelor- oder Masterstudiengang verfolgen

",https://www.stellenwerk-hamburg.de/jobboerse/produkttest-koodinatorin-remote-projekt-300eu-pro-woche-hamburg-211112-502727
https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-wmd-human-resources-hamburg-211112-502726,Werkstudent (w/m/d) Human Resources,12.11.2021,211112-502726,Studentenjobs,Werkstudent*in,ab sofort,Taylor Wessing PartG mbB,https://karriere.taylorwessing.com/stellenangebote/467837/bewerbung,,Taylor Wessing PartG mbB,"Am Sandtorkai 41, 20457 Hamburg, Deutschland",Frau  Claudia Rosso,"
Du möchtest neben dem Studium Praxisluft schnuppern? Human Resources-Themen wie Personalentwicklung und Recruiting findest Du spannend? Du möchtest das HR-Team einer internationalen Wirtschaftskanzlei im Tagesgeschäft und bei der Umsetzung von Projekten für ca. 15-20 Stunden/Woche unterstützen? Dann sprich uns an.
Deine Aufgabenschwerpunkte


Mitwirkung bei der Organisation unseres Schulungsmanagements wie z.B. bei der Koordination unserer in- und externen Trainings und der Betreuung unserer Trainingsteilnehmer:innen


Administrative Tätigkeiten im HR-Bereich sowie Mitwirkung bei HR-Projekten


Unterstützung im Recruiting und Hochschulmarketing wie z.B. bei der Organisation von Karrieremessen oder Recruitingevents


Erstellung von Präsentationen und Auswertungen


Gestaltung von Postings und Stories für unseren Intranet-Auftritt


Unser Angebot an Dich


Wir bieten Dir als Werkstudent (w/m/d) Human Resources eine abwechslungsreiche Aufgabenstellung in einem spannenden Arbeitsumfeld


Ein sympathisches HR-Team mit motivierten Kolleg:innen freut sich auf Dich


Zu unseren Benefits zählen: Obst und Getränke, Yoga-Kurse und Gesundheitsmanagement (Grippeschutz-Impfung, Sehtest, Ergonomie-Beratung am Arbeitsplatz etc.)


Jeglichen Hygiene-Maßnahmen (medizinischer Mund-Nasen-Schutz, Selbsttests, Desinfektionsmittel und Weitere) tragen wir Rechnung


Du arbeitest in einem modernen Büro in der Hamburger Hafencity


Du bist herzlich eingeladen zu unseren Social Events wie dem Sommerfest oder der Weihnachtsfeier zusammen mit Deinen Kolleg:innen


","
Unsere Erwartungen an Dich


Laufendes Studium im Bereich BWL, HR Management, Psychologie, Erziehungswissenschaften oder vergleichbarer Studiengang mind. im 3. Semester


Schnelle Auffassungsgabe und Lernbereitschaft


Freude an Teamwork, an der Kommunikation und am Verfassen von Texten


Routinierter Umgang mit den MS-Office-Programmen


Selbstständigkeit und Hands-on-Mentalität


Flexibilität und Offenheit für neue, abwechslungsreiche Herausforderungen


",https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-wmd-human-resources-hamburg-211112-502726
https://www.stellenwerk-hamburg.de/jobboerse/service-mitarbeiter-mwd-vollzeit-ab-sofort-gesucht-hamburg-211112-502719,Service-Mitarbeiter * (m/w/d) in Vollzeit ab sofort gesucht,12.11.2021,211112-502719,Studentenjobs,450€ Basis,Nach Vereinbarung,Verhandlungsbasis,,mailto:gastronomie.jobs@galeria.de,GALERIA Restaurant GmbH & Co. KG,"Mönckebergstraße 16, 20095 Hamburg, Deutschland",Frau  Maral  Zandjani,"
Eines der schicksten Warenhäuser Hamburgs :GALERIA  (ehemals GALERIA Karstadt Kaufhof)
sucht für seine Restaurant GmbH &Co.KG in zentraler Lage Service-Mitarbeiter * (m/w/d) in Vollzeit/Teilzeit/Aushilfe!
Was wir Ihnen bieten: Vergütung nach Tarif/Keinen Dienst an Sonntagen/Einkaufsrabatte im Warenhaus/Vergünstigtes Essen/Flexible Arbeitszeiten.
Was Sie mitbringen sollten: Umsetzung unserer Qualitätsstandards/Freundliches Auftreten/Aktives Mitdenken.
Erfahrung nicht zwingend notwendig.
Einstellung ab Sofort.
Lebenslauf bitte per Mail . Anschreiben nicht erforderlich.
Wir freuen uns auf Deine Bewerbung!!!
Art der Stelle: Vollzeit, Festanstellung
","
Umsetzung unserer Qualitätsstandards/Freundliches Auftreten/Aktives Mitdenken/Service-Gedanke
",https://www.stellenwerk-hamburg.de/jobboerse/service-mitarbeiter-mwd-vollzeit-ab-sofort-gesucht-hamburg-211112-502719
https://www.stellenwerk-hamburg.de/jobboerse/gaesteservice-kasse-park-und-gepaeckservice-hamburg-211112-502716,Gästeservice - Kasse - Park- und Gepäckservice,12.11.2021,211112-502716,Studentenjobs,450€ Basis,Nach Vereinbarung,13 EUR / h,,mailto:jobs@parken-und-meer.de,Parken und Meer,"Buchheisterstr., 20457 Hamburg, Deutschland",Herr  Max Seidel,"
Gehört für dich auch das Lächeln auf dem Gesicht dazu wie das Wasser zum Hafen? Dann werde Mitglied des Parken und Meer Teams und bewirb dich noch heute.
An unserem Standort in Hamburg suchen wir Verstärkung ab 01.12.2021
Eingesetzt wirst du an unserer Basis am Kreuzfahrtterminal Steinwerder sowie an den Terminals Altona und Baakenhöft (Kirchenpauerkai).
Das sind deine möglichen Tätigkeitsfelder:
- Gästeservice
- Kasse
- Park- und Gepäckservice
Weitere Informationen zu den einzelnen Aufgaben findest du hier: https://www.parken-und-meer.de/jobs
","
Wir suchen kommunikative und vertrauensvolle Köpfe - Führerschein ist nicht zwingend erforderlich - Personenbeförderungsschein wäre toll, kann aber auch - wenn ihr länger dabei bleibt - bei uns gemacht werden (auch ein Anhängerführerschein kann bei längerer Zugehörigkeit bei uns gemacht werden!!)
Das erwartet dich bei uns:
• Vergütung: 13,- Euro/Stunde
• Individuelle Arbeitszeitmodelle (450,- Euro Job oder kurzfristige Beschäftigung (70 Tage) möglich) + freie Wahl der Arbeitstage!!!!!!!!!
• Jede Menge Spaß
• Angenehme Arbeitsatmosphäre
• Junges, dynamisches und kollegiales Team
• Verantwortung
• Moderne Arbeitsmittel
• Getränke während der Arbeitszeit
• Mitarbeiterevents

Wenn wir Dein Interesse geweckt haben und du Teil unseres Teams werden möchtest, dann schreib uns eine Nachricht mit einem kleinen Anschreiben und Lebenslauf an oder bewirb dich über unsere Homepage: www.parken-und-meer.de/jobs

zu uns:
Parken und Meer – eine Marke der Projekt 1218 GmbH – blickt auf eine über 10jährige Erfolgsgeschichte zurück und ist heute die Nummer 1 unter den Parkplatzanbietern für Kreuzfahrtpassagiere.

Seit 2009 sind wir für Kreuzfahrer in Warnemünde, seit 2011 in Kiel, seit 2012 in Hamburg und seit 2019 in Bremerhaven der verlässliche Dienstleister, wenn es darum geht, das Auto während der Reise sicher zu parken. Mit dem Lächeln unserer Mitarbeiter beginnt und endet für viele Kreuzfahrtpassagiere der Traumurlaub am Tor zu unseren Parkplätzen.
",https://www.stellenwerk-hamburg.de/jobboerse/gaesteservice-kasse-park-und-gepaeckservice-hamburg-211112-502716
https://www.stellenwerk-hamburg.de/jobboerse/sie-moechten-sich-fuer-benachteiligte-schuelerinnen-als-mentorin-engagieren-hamburg,Sie möchten sich für benachteiligte Schüler:innen als Mentor:in engagieren? ,11.11.2021,211111-502700,Studentenjobs,450€ Basis,Bewerbungsgespräche Ende November 2021 & Start ab Januar 2022,"eine Aufwandsentschädigung (16,50 Euro/Stunde)/ 16 Stunden pro Monat",https://bewerbung.weichenstellung.info/,,ZEIT-Stiftung Ebelin und Gerd Bucerius - WEICHENSTELLUNG,"Feldbrunnenstraße 56, 20148 Hamburg, Deutschland",Frau  Julie Demtröder,"
Dann bewerben Sie sich bei WEICHENSTELLUNG für Ausbildung und Beruf – das Mentoring-Programm der ZEIT‑Stiftung Ebelin und Gerd Bucerius!
Worum geht es? 
Das von der ZEIT-Stiftung initiierte Projekt WEICHENSTELLUNG für Ausbildung und Beruf möchte Schüler:innen mit Zuwanderungsgeschichte und in benachteiligenden Lebenssituationen beim Erreichen eines guten Schulabschlusses und Übergang in eine Ausbildung unterstützen.
Im Projektbaustein WEICHENSTELLUNG für Ausbildung und Beruf geht es darum, Schüler:innen ab Klassenstufe 9 an allgemeinbildenden Schulen und an Berufsschulen beim Schulabschluss, bei der Berufswahl und beim Übergang in die duale Ausbildung zu unterstützen. Zudem sollen die Schüler:innen neben der fachlichen Förderung auch in ihren Lebens- und Alltagskompetenzen gestärkt werden.
Die Unterstützung erfolgt durch

Mentoring und Coaching
Sprachförderung und fachliche Förderung
Förderung ausbildungsrelevanter Fähigkeiten
Vermittlung von gesellschaftlichen Normen und Werten
ein Workshop-Begleitprogramm für die Schüler:innen.

Dafür suchen wir studentische Mentor:innen für WEICHENSTELLUNG für Ausbildung und Beruf.
Jede Mentorin, jeder Mentor begleitet drei Schüler:innen für 16 Stunden im Monat/ 4 Stunden in der Woche. Der monatliche Arbeitsaufwand wird vergütet.
Standorte
Die Zuteilung an die Schulen im Hamburger Stadtgebiet erfolgt nach Bedarf an den Schulen, pädagogischer Qualifikation, Wohnortnähe und persönlicher Präferenz. Zur Auswahl stehen die folgenden Schulen:

Berufliche Schule für medizinische Fachberufe
Berufliche Schule für Medien und Kommunikation
Stadtteilschule Eidelstedt
Stadtteilschule Flottbek
Schule am See
Max-Schmeling-Schule

Wir bieten Ihnen

die Möglichkeit, Praxiserfahrungen zu sammeln und diese mit den Inhalten Ihres Studienganges zu verbinden,
die Chance, selbst Verantwortung für die Lösung gesellschaftlicher Probleme im Rahmen eines zivilgesellschaftlichen, bürgerschaftlichen Projektes zu übernehmen,
die Teilnahme an hilfreichen Fortbildungs- und Supervisionsmodulen,
den Erwerb grundlegender Kompetenzen für die Aufgaben als Mentor/-in im Bereich der Engagement-Förderung,
eine Aufwandsentschädigung (16,50 Euro/Stunde)/ 16 Stunden pro Monat.

 


","
Wir suchen
Lehramtsstudierende oder Studierende anderer Fachrichtungen mit pädagogischer Erfahrung, die Schüler:innen mindestens für 1 Jahr im Projekt WEICHENSTELLUNG pädagogisch begleiten wollen.
Wir erwarten

Zuverlässigkeit und Verbindlichkeit (Terminabsprachen/ Pünktlichkeit)
Sehr gute Kommunikationsfähigkeit
Empathie, Offenheit, Geduld, Selbstständigkeit
Bereitschaft zu Fortbildung, Supervision und Erfahrungsaustausch
Mindestens 1 Jahre Engagement im Projekt WEICHENSTELLUNG
Erweitertes polizeiliches Führungszeugnis (s. Jugendschutz § 8a, SGB)

",https://www.stellenwerk-hamburg.de/jobboerse/sie-moechten-sich-fuer-benachteiligte-schuelerinnen-als-mentorin-engagieren-hamburg
https://www.stellenwerk-hamburg.de/jobboerse/verkaufsaushilfe-mwd-fuer-blackweek-hamburg-211111-502691,Verkaufsaushilfe (m/w/d)  für Blackweek,11.11.2021,211111-502691,Studentenjobs,Werkstudent*in,Nach Vereinbarung,"11,00 Euro/ Stunde",https://www.jobmensa.de/jobs/382488-verkaufsaushilfe-m-w-d-bei-saturn-hamburg,,Jobvalley,"20095 Hamburg, Deutschland, Herr  Christian  Straßburg",Herr  Christian  Straßburg,"
Freundlicher Umgang ist dir wichtig und zügiges Arbeiten kein Problem? Dann haben wir genau das Richtige für dich!
Für einen Elektronikfachmarkt in der Mönckebergstraße suchen wir Verkaufsaushilfen (m/w/d).
 
Deine Aufgaben

Du bist für die korrekte Abwicklung aller Kassiervorgänge verantwortlich
Du bearbeitest Reklamationen
Du verräumst gelegentlich Ware

","

Du bist zuverlässig und hast Spaß am Umgang mit Menschen
Du hast ein gepflegtes Erscheinungsbild
Du besitzt gute Deutschkenntnisse

",https://www.stellenwerk-hamburg.de/jobboerse/verkaufsaushilfe-mwd-fuer-blackweek-hamburg-211111-502691
https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-kundenservice-wmd-hamburg-211111-502686,Werkstudent Kundenservice (w/m/d),11.11.2021,211111-502686,Studentenjobs,Werkstudent*in,Nach Vereinbarung,,https://job-karriere.bauermedia.com/Werkstudent-Kundenservice-wmd-de-j2485.html,,Bauer Xcel Media Deutschland KG,"Meßberg 1, 20095 Hamburg, Deutschland",Frau  Katrin Ammazzalorso,"
Unter dem Dach der Bauer Media Group entstehen Tag für Tag Produkte, die Millionen von Menschen auf der ganzen Welt begeistern. Unser Portfolio reicht dabei von Print- und Online-Publikationen über Radiostationen und Online-Vergleichs-Portale bis hin zu Vertriebs- und Marketing-Dienstleistungen. Als Familienunternehmen in der fünften Generation legen wir großen Wert auf zukunfts- und kundenorientiertes Handeln. Dies spiegelt sich auch in unserem immer vielfältiger werdenden Portfolio wider. Mit großer Leidenschaft entwickeln unsere 15.000 Mitarbeiter jeden Tag Inhalte und Dienstleistungen, die genau auf die Bedürfnisse unserer Kunden und Partner einzahlen.

Wir, die Bauer Xcel Media Deutschland, kümmern uns um das Digital-Geschäft der Bauer Media Group und betreiben reichweiten-starke Content-Websites wie TVMOVIE.de, LECKER.de und COSMOPOLITAN.de. Darauf bauen wir auf und entwickeln neue digitale Geschäftsmodelle für die Zukunft. In unserem Digital New Business Team arbeiten wir in Start-up-Atmosphäre mit flachen Hierarchien und kurzen Wegen. Werde Teil des Teams und sei als Werkstudent im Kundenservice dabei, wenn wir unser erstes Projekt, eine Beratungsplattform, zum Leben erwecken!
 
DEINE AUFGABEN

Du betreust und beantwortest Kundenanfragen per Telefon, E-Mail und Chat, so dass sich unsere Nutzer verstanden fühlen und ein erstklassiges Kundenerlebnis haben
Du überlegst fortlaufend, wie Kundenerlebnis und Kundenzufriedenheit verbessert werden können, d.h. z.B.
	
Du analysierst, welche inhaltlichen Anliegen am häufigsten vorgebracht werden und schlägst Maßnahmen zur Verbesserung vor
Du hilfst aktiv bei der Produktentwicklung mit, indem du Erfahrungswerte und Kundenfeedback verarbeitest und weitergibst
Basierend auf deinen Erfahrungen und Beobachtungen machst du Vorschläge, wie die Prozesse im Customer Support verbessert werden können
Du kümmerst dich um die fortlaufende Pflege unserer FAQs, damit Fragen von Kunden schnell und einfach selbst gelöst werden können


Du unterstützt bei Administration und Datenpflege

 
WIR BIETEN
Wir wollen nicht nur unsere Kundinnen und Kunden, sondern auch unsere Kolleginnen und Kollegen begeistern. Wie? Indem Du bei uns Verantwortung übernehmen kannst und wir Dir eine langfristige Perspektive bieten.
 
Zudem kannst Du von unseren vielen attraktiven Angeboten profitieren:

Individuelle Lösungen für die flexible Gestaltung von Arbeitszeit und Arbeitsort
Gezielte und individuelle Trainings für Deine fachliche und persönliche Weiterentwicklung
Eine zentrale Lage in Hamburgs Innenstadt mit guter Verkehrsanbindung (Bus & Bahn)
Zuschuss zum HVV ProfiTicket (ab Einsatz für 2 Monate) 
Effektives Gesundheitsmanagement (z.B. Gesundheitswoche, kostenfreie Sportprogramme & Gympass)
Regelmäßige Events für Mitarbeiterinnen und Mitarbeiter
Abwechslungsreiches Betriebsrestaurant, kostenfreie Zeitschriften-Abos (ab Einsatz für 6 Wochen) & diverse Vergünstigungen über Corporate Benefits
Eine Kultur, in der Eigenverantwortung, Teamwork und Kreativität geschätzt werden und Du Gestaltungsspielraum für spannende und herausfordernde Aufgaben hast

Solltest Du auf der Suche nach einer eigenverantwortlichen Tätigkeit sein und unser bestehendes Team durch frische Impulse bereichern wollen, dann freuen wir uns auf Deine vollständigen Bewerbungsunterlagen.
 
Deine Ansprechpartnerin für dieses Stellenangebot ist Katrin Ammazzalorso.
Kennziffer: 2021-BXKH/48
Diese Position ist vorerst befristet auf ein Jahr. 
","

Du bist als Student bzw. Studentin an einer Hochschule eingeschrieben (die Studienrichtung spielt keine Rolle)
Du bist technikaffin und kannst dich schnell in neue Software-Tools einarbeiten
Du bist verantwortungsbewusst und arbeitest selbstständig und strukturiert
Du bist empathisch und hast Freude am Kontakt mit Menschen
Du bist hands-on unterwegs und hast Lust, in einem dynamischen und jungen Umfeld ein neues Geschäftsfeld mit aufzubauen und etwas zu bewegen
Du bist kommunikationsstark und sprichst Deutsch auf Muttersprachniveau (inkl. Grammatik und Rechtschreibung) – Englisch ist ein Plus
Du bist bereit, zu flexiblen Zeiten zu arbeiten (min. 12h pro Woche, mehr natürlich möglich)

",https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-kundenservice-wmd-hamburg-211111-502686
https://www.stellenwerk-hamburg.de/jobboerse/botenfahrer-gesucht-minijob-ahrensburg-ahrensburg-211111-502669,Botenfahrer gesucht - Minijob in Ahrensburg,11.11.2021,211111-502669,Studentenjobs,450€ Basis,"Unbefristet, ab Montag, 15 Nov. 2021",450,,mailto:bewerbung@niehausapotheken.de,Flora Apotheke,"Hamburger Str. 11, 22926 Ahrensburg, Deutschland",Frau  Juliane Spans,"
Wir suchen ab sofort als Minijob einen
Mitarbeiter (m/w/d) für unseren Botendienst.
Sie fahren gerne Auto, gehen offen auf Menschen zu, sind flexibel, arbeiten selbständig und verfügen über solide EDV-Kenntnisse?
Dann senden Sie Ihre aussagekräftige Bewerbung an:
bewerbung@niehausapotheken.de
Wir freuen uns auf Sie!
","
- Führerschein Kl.3
- gepflegtes Erscheinungsbild
- freundliche Umgangsformen
- Teamfähigkeit
",https://www.stellenwerk-hamburg.de/jobboerse/botenfahrer-gesucht-minijob-ahrensburg-ahrensburg-211111-502669
https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-mwd-im-vertriebscontrolling-ab-sofort-hamburg-211111-502666,Werkstudent (m/w/d) im Vertriebscontrolling ab sofort,11.11.2021,211111-502666,Studentenjobs,Werkstudent*in,Nach Vereinbarung,,https://jobs.colgate.com/job/Hamburg-Werkstudent-%28mwd%29-im-Vertriebscontrolling-ab-sofort-HH/811814600/,,Colgate-Palmolive Services CEW GmbH,"Beim Strohhause 17, 20097 Hamburg, Deutschland",Frau  Anika Schäfer,"
Colgate-Palmolive ist einer der weltweit führenden Konsumgüterkonzerne in den Bereichen Mundpflege, Körperpflege und Haushaltspflege. 1806 in New York gegründet, hat sich das Unternehmen seitdem zum Anbieter international bekannter Marken in mehr als 220 Ländern entwickelt. Der Konzern beschäftigt weltweit rund 38.000 Mitarbeiter mit Niederlassungen in 75 Ländern.
Unsere Marken begleiten unsere Kunden täglich durchs Leben. Seit über 200 Jahren ist Colgate-Palmolive an Ihrer Seite, wenn es um die Pflege von Mund, Körper und Zuhause geht. Unsere Mitarbeiter verbindet respektvoller Umgang und Kollegialität in einem internationalen Umfeld sowie das Motto, der Welt Gründe zum Lächeln zu geben – durch unsere Produkte, unsere Beiträge zum Umweltschutz und dem Umfeld, in der wir leben und arbeiten.
Zur Unterstützung unseres Vertriebscontrolling-Teams suchen wir zum nächstmöglichen Zeitpunkt eine studentische Aushilfe.
Werkstudent (m/w/d) im Vertriebscontrolling ab sofort
Aufgaben: 

Erstellung von Abrechnungen für Kundenvergütungen
Prüfung von Kundenrechnungen gegen vereinbarte Vertragskonditionen
Unterstützung bei verschiedenen monatlichen Reportings und Aktualisierung existierender Reports zu Finanzdaten
Unterstützung des Teams beim Monatsabschluss, z. B. Abstimmung von Rückstellungen
Mitarbeit bei der Vorbereitung von Analysen und Präsentationen
Prüfung und Ablage von Dokumenten im Rahmen der internen Kontrollen

","

Laufendes Studium mit Schwerpunkt Wirtschaftswissenschaften, gern mit Schwerpunkt im Finanzwesen / Controlling
Vorerfahrung in einer analytischen Tätigkeit sowie vernetztes Denken von Vorteil
Teamorientierte Arbeitsweise und Durchsetzungsvermögen
Schnelle Auffassungsgabe komplexer Sachverhalte
Sehr gute Kenntnisse und sicherer Umgang der gängigen MS Office Anwendungen – speziell Excel
Fließende Deutsch- und Englischkenntnisse

",https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-mwd-im-vertriebscontrolling-ab-sofort-hamburg-211111-502666
https://www.stellenwerk-hamburg.de/jobboerse/working-student-business-development-team-remote-hamburg-211111-502654,Working Student in Business Development team (remote),11.11.2021,211111-502654,Studentenjobs,Werkstudent*in,"Unbefristet, ab Montag, 15 Nov. 2021",,,mailto:ostina@kasko.io,KASKO,"Axel-Springer-Platz 3, 20355 Hamburg, Deutschland",Frau  Oksana Stina,"
Who We Are
We’re an InsurTech business backed by some of the UK’s top investors incl. Seedcamp (Backers of: Transfer Wise, Property Partner and Revolut) and Chris Slater (Co-founder Simply Business, 500m exit).
We have an amazing technology platform, clients that are keeping us super busy and a clear vision of where the insurance industry is going and how we can help it get there! But to do that, we need to expand our awesome team.
We’re a diverse bunch from all over the world, with backgrounds in everything from insurance and technology to languages and history and we believe that diversity is what makes us so strong, so everyone has the opportunity to shine, but words cheap so come and meet us to find out for yourself.
The Job
We are looking for support for our Business Development team in DACH region.
As a working student at KASKO you would take on the following tasks:

CRM administration and maintenance
Support the preparation and implementation of outreach campaigns
Lead identification and matching with CRM
Initial contacting of new leads
Organisation of and, if necessary, participation in calls
Preparation and design of sales materials as well as research

Your responsibilities could vary and would be allocated depending on what our Business Development team would need help with.
","
You are:

A student and have 10 - 15 hours per week to spare.
Fluent in German and English, both written and spoken
Have an eye for detail
Have excellent IT skills (MS Office, Google Sheets)
Have a proactive approach to things and can keep track of many tasks
Eager to keep learning
And have a can-do and humorous attitude

",https://www.stellenwerk-hamburg.de/jobboerse/working-student-business-development-team-remote-hamburg-211111-502654
https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-mwd-communications-hamburg-211111-502647,Werkstudent (m/w/d) Communications,11.11.2021,211111-502647,Studentenjobs,Werkstudent*in,Nach Vereinbarung,,,mailto:karriere@ece.de,ECE Group Services G.m.b.H. & Co. KG," Heegbarg 30, 22391 Hamburg, Deutschland",Frau  Annika  Ehrenberg,"

Als Werkstudent bist Du circa 20 Std./Woche im Bereich Sustainability & Corporate Communications tätig.
Du unterstützt uns bei der redaktionellen Content-Erstellung und -Pflege von Webseite, Blog, Intranets sowie unserer Bilddatenbank.
Du unterstützt uns bei alltäglichen Aufgaben, wie z.B. Terminkoordination, Präsentationserstellung und Auswertungen.
Du übernimmst die Verantwortung für eigene Teilprojekte.

","

Du befindest Dich im Bachelorstudium oder am Anfang Deines Masterstudiengangs.
Du hast Lust am Schreiben von Beiträgen und Berichten für unser Intranet und hast ein gutes Gespür für begleitendes Bildmaterial.
Du bist teamorientiert, gewissenhaft, strukturiert und kannst selbstständig arbeiten.
Du bist versiert im Umgang mit MS Office, hast idealerweise erste Erfahrungen in Content Management-Systemen (Typo3, SharePoint) und ggf. Bilddatenbanken.
Du verfügst über sehr gute Deutsch- und Englischkenntnisse.

",https://www.stellenwerk-hamburg.de/jobboerse/werkstudent-mwd-communications-hamburg-211111-502647
